2
70,64
2
age,mass
luminosity_group0,luminosity_group1
year,Msun
erg/s,erg/s
100000.0,3.0
200000000.0,120.0
log,log
2.53786000e+30,3.34702000e+30,4.09935000e+30,5.12225000e+30,8.94776000e+30,1.42846000e+31,2.08130000e+31,4.69912000e+31,1.13921000e+32,4.99642000e+32,3.20865000e+33,1.38681000e+34,8.68157000e+34,4.19922000e+35,1.03339000e+36,1.83394000e+36,1.51649000e+36,1.35862000e+36,1.62713000e+36,1.33559000e+36,1.32654000e+36,1.32482000e+36,1.32044000e+36,1.31783000e+36,1.32036000e+36,1.32098000e+36,1.32134000e+36,1.31944000e+36,1.32280000e+36,1.31611000e+36,1.32175000e+36,1.32346000e+36,1.32816000e+36,1.33145000e+36,1.32689000e+36,1.33614000e+36,1.33961000e+36,1.33540000e+36,1.34411000e+36,1.35370000e+36,1.36148000e+36,1.36862000e+36,1.37844000e+36,1.36408000e+36,1.37261000e+36,1.38300000e+36,1.39925000e+36,1.39520000e+36,1.41807000e+36,1.44188000e+36,1.47679000e+36,1.50576000e+36,1.53998000e+36,1.57190000e+36,1.61738000e+36,1.67708000e+36,1.74795000e+36,1.80528000e+36,1.91720000e+36,2.00203000e+36,2.05369000e+36,2.11798000e+36,1.72740000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.03689000e+30,5.23225000e+30,7.22771000e+30,1.45781000e+31,2.25520000e+31,4.81953000e+31,1.07062000e+32,4.48249000e+32,2.65142000e+33,1.14696000e+34,5.60783000e+34,2.93704000e+35,1.00421000e+36,1.74009000e+36,2.43681000e+36,1.63184000e+36,1.92241000e+36,1.83974000e+36,1.70293000e+36,1.67372000e+36,1.65485000e+36,1.66351000e+36,1.65643000e+36,1.64991000e+36,1.65316000e+36,1.65473000e+36,1.64894000e+36,1.65215000e+36,1.68653000e+36,1.66461000e+36,1.65641000e+36,1.66012000e+36,1.68992000e+36,1.67695000e+36,1.66071000e+36,1.70148000e+36,1.71596000e+36,1.70836000e+36,1.68277000e+36,1.69157000e+36,1.69829000e+36,1.68111000e+36,1.70975000e+36,1.74374000e+36,1.72607000e+36,1.75786000e+36,1.76967000e+36,1.79040000e+36,1.80022000e+36,1.82602000e+36,1.88092000e+36,1.94042000e+36,1.97959000e+36,2.04456000e+36,2.11591000e+36,2.20081000e+36,2.30138000e+36,2.43946000e+36,2.57964000e+36,2.68810000e+36,2.80353000e+36,4.68857000e+32,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.47691000e+30,1.36070000e+31,2.48764000e+31,4.80418000e+31,1.00105000e+32,4.16188000e+32,2.23956000e+33,1.05021000e+34,3.93781000e+34,2.07706000e+35,7.43382000e+35,1.59750000e+36,2.70890000e+36,2.76840000e+36,2.06051000e+36,2.52421000e+36,2.34405000e+36,2.07252000e+36,2.05418000e+36,2.05411000e+36,2.06139000e+36,2.04161000e+36,2.07203000e+36,2.06490000e+36,2.05256000e+36,2.06087000e+36,2.07817000e+36,2.06580000e+36,2.05641000e+36,2.02636000e+36,2.06714000e+36,2.06727000e+36,2.08173000e+36,2.04477000e+36,2.09016000e+36,2.08769000e+36,2.10013000e+36,2.10704000e+36,2.11195000e+36,2.10083000e+36,2.10369000e+36,2.12487000e+36,2.15195000e+36,2.14248000e+36,2.19624000e+36,2.21088000e+36,2.25731000e+36,2.27811000e+36,2.32088000e+36,2.37852000e+36,2.43369000e+36,2.50735000e+36,2.58510000e+36,2.67934000e+36,2.79148000e+36,2.94954000e+36,3.13939000e+36,3.32860000e+36,3.47779000e+36,3.84426000e+36,1.20227000e+34,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.76196000e+31,5.10925000e+31,1.25706000e+32,5.25123000e+32,2.65701000e+33,1.13343000e+34,3.75511000e+34,1.76806000e+35,6.43760000e+35,1.55309000e+36,2.79050000e+36,3.80313000e+36,2.85732000e+36,2.81241000e+36,3.14471000e+36,2.58248000e+36,2.55434000e+36,2.53894000e+36,2.54641000e+36,2.54938000e+36,2.54342000e+36,2.54331000e+36,2.56301000e+36,2.54518000e+36,2.56769000e+36,2.55647000e+36,2.54977000e+36,2.55712000e+36,2.54894000e+36,2.56437000e+36,2.57093000e+36,2.58179000e+36,2.60135000e+36,2.59292000e+36,2.60057000e+36,2.61465000e+36,2.63115000e+36,2.64893000e+36,2.61892000e+36,2.63241000e+36,2.66911000e+36,2.69748000e+36,2.70672000e+36,2.73837000e+36,2.77216000e+36,2.81168000e+36,2.85687000e+36,2.91502000e+36,2.97351000e+36,3.04168000e+36,3.12277000e+36,3.23956000e+36,3.39575000e+36,3.54254000e+36,3.77829000e+36,3.97419000e+36,4.26884000e+36,4.48796000e+36,1.75334000e+27,1.26867000e+33,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.46737000e+32,5.53398000e+32,2.72468000e+33,1.14491000e+34,3.22963000e+34,1.44224000e+35,5.36906000e+35,1.57956000e+36,2.71255000e+36,4.11347000e+36,4.64236000e+36,3.23443000e+36,3.83650000e+36,3.40349000e+36,3.15976000e+36,3.15732000e+36,3.14402000e+36,3.14643000e+36,3.14008000e+36,3.14181000e+36,3.15087000e+36,3.15166000e+36,3.13196000e+36,3.14627000e+36,3.14703000e+36,3.14861000e+36,3.15212000e+36,3.17009000e+36,3.16580000e+36,3.17145000e+36,3.18428000e+36,3.18727000e+36,3.19867000e+36,3.20890000e+36,3.22237000e+36,3.23866000e+36,3.20920000e+36,3.22311000e+36,3.24433000e+36,3.27047000e+36,3.31026000e+36,3.32876000e+36,3.36547000e+36,3.41023000e+36,3.45813000e+36,3.53174000e+36,3.59299000e+36,3.68130000e+36,3.78715000e+36,3.90920000e+36,4.06840000e+36,4.22187000e+36,4.42492000e+36,4.68349000e+36,5.03416000e+36,5.41200000e+36,5.76200000e+36,1.71452000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.83349000e+33,1.02603000e+34,3.05964000e+34,1.14617000e+35,4.55463000e+35,1.24102000e+36,2.48937000e+36,4.12115000e+36,5.59390000e+36,5.07120000e+36,3.92786000e+36,4.83702000e+36,4.04460000e+36,3.86170000e+36,3.87861000e+36,3.87054000e+36,3.85750000e+36,3.85414000e+36,3.84734000e+36,3.84561000e+36,3.84576000e+36,3.84729000e+36,3.85059000e+36,3.85740000e+36,3.88070000e+36,3.87103000e+36,3.86465000e+36,3.87545000e+36,3.90541000e+36,3.89163000e+36,3.89952000e+36,3.91766000e+36,3.95216000e+36,3.95789000e+36,3.90524000e+36,3.92533000e+36,3.95114000e+36,3.96232000e+36,4.01964000e+36,4.05240000e+36,4.10119000e+36,4.17070000e+36,4.23098000e+36,4.28613000e+36,4.34990000e+36,4.45100000e+36,4.55316000e+36,4.70654000e+36,4.85566000e+36,5.00567000e+36,5.21373000e+36,5.53259000e+36,5.88277000e+36,6.22733000e+36,6.65300000e+36,7.24104000e+36,1.90234000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.03669000e+34,5.83268000e+34,2.14576000e+35,7.16145000e+35,1.79341000e+36,3.28990000e+36,5.21954000e+36,6.77968000e+36,6.13830000e+36,4.76195000e+36,5.78186000e+36,4.87149000e+36,4.62642000e+36,4.60736000e+36,4.56699000e+36,4.60241000e+36,4.65392000e+36,4.60035000e+36,4.60025000e+36,4.60127000e+36,4.60398000e+36,4.61022000e+36,4.63234000e+36,4.62912000e+36,4.62921000e+36,4.63456000e+36,4.65122000e+36,4.68378000e+36,4.67007000e+36,4.68322000e+36,4.72248000e+36,4.72962000e+36,4.77114000e+36,4.71619000e+36,4.74344000e+36,4.77632000e+36,4.81537000e+36,4.79765000e+36,4.87183000e+36,4.87619000e+36,4.97678000e+36,5.08064000e+36,5.12443000e+36,5.26603000e+36,5.31223000e+36,5.44195000e+36,5.58849000e+36,5.77342000e+36,5.98795000e+36,6.25788000e+36,6.61531000e+36,6.98734000e+36,7.47582000e+36,8.07515000e+36,8.72459000e+36,2.65660000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.73949000e+35,5.87514000e+35,1.49879000e+36,2.89153000e+36,5.07057000e+36,7.10804000e+36,8.46171000e+36,6.76896000e+36,6.00562000e+36,7.05716000e+36,5.83265000e+36,5.65085000e+36,5.63701000e+36,5.58771000e+36,5.62510000e+36,5.59137000e+36,5.63530000e+36,5.63883000e+36,5.70524000e+36,5.64448000e+36,5.64604000e+36,5.63662000e+36,5.62672000e+36,5.71230000e+36,5.67539000e+36,5.74194000e+36,5.71643000e+36,5.78633000e+36,5.72749000e+36,5.78083000e+36,5.74579000e+36,5.77038000e+36,5.81380000e+36,5.84969000e+36,5.88228000e+36,5.88373000e+36,5.82410000e+36,6.05774000e+36,5.94130000e+36,6.06723000e+36,6.21394000e+36,6.19318000e+36,6.30234000e+36,6.48851000e+36,6.66157000e+36,6.85308000e+36,7.07679000e+36,7.35485000e+36,7.65835000e+36,8.04915000e+36,8.56315000e+36,9.18898000e+36,1.00054000e+37,1.08411000e+37,1.34199000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70442000e+36,3.42272000e+36,5.62932000e+36,8.09967000e+36,1.00240000e+37,9.65899000e+36,7.20703000e+36,8.15812000e+36,7.39172000e+36,6.92408000e+36,6.84466000e+36,6.85325000e+36,6.83221000e+36,6.84758000e+36,6.91298000e+36,6.88537000e+36,6.88810000e+36,6.95492000e+36,6.95412000e+36,6.92930000e+36,6.83329000e+36,6.73728000e+36,6.81996000e+36,7.01243000e+36,6.85423000e+36,6.71979000e+36,7.12945000e+36,7.04153000e+36,6.94452000e+36,6.76344000e+36,6.77520000e+36,6.84837000e+36,6.88262000e+36,6.92593000e+36,7.01409000e+36,7.11766000e+36,7.22488000e+36,7.30440000e+36,7.46822000e+36,7.42538000e+36,7.60658000e+36,7.79204000e+36,7.94254000e+36,8.16017000e+36,8.39165000e+36,8.67487000e+36,9.02370000e+36,9.39722000e+36,9.94898000e+36,1.06138000e+37,1.14116000e+37,1.22485000e+37,1.37227000e+37,3.38934000e+27,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.25750000e+36,9.20907000e+36,1.15713000e+37,1.26620000e+37,9.94471000e+36,9.04405000e+36,1.02939000e+37,8.81803000e+36,8.44458000e+36,8.44821000e+36,8.42222000e+36,8.56834000e+36,8.43145000e+36,8.33926000e+36,8.36059000e+36,8.41914000e+36,8.32935000e+36,8.34415000e+36,8.50504000e+36,8.58173000e+36,8.62368000e+36,8.48316000e+36,8.51207000e+36,8.59429000e+36,8.69024000e+36,8.44220000e+36,8.51748000e+36,8.60044000e+36,8.64667000e+36,8.76474000e+36,8.80718000e+36,8.86943000e+36,8.89763000e+36,8.89191000e+36,8.85694000e+36,9.01380000e+36,9.06541000e+36,9.25206000e+36,9.35436000e+36,9.52879000e+36,9.69960000e+36,9.90527000e+36,1.01582000e+37,1.04883000e+37,1.08146000e+37,1.12354000e+37,1.17998000e+37,1.25095000e+37,1.33204000e+37,1.44218000e+37,1.55618000e+37,1.73989000e+37,8.50349000e+31,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
